,OvertimePay
1968,0.0
1969,23816.71
1970,31970.63
1971,36653.52
1972,4978.14
1973,4547.54
1974,13616.67
1975,25063.35
1976,0.0
1977,0.0
1978,16103.87
1979,8547.0
1980,0.0
1981,13108.94
1982,48277.07
1983,15308.77
1984,0.0
1985,11954.77
1986,12577.21
1987,0.0
1988,0.0
1989,0.0
1990,11898.51
1991,33932.56
1992,4886.97
1993,36538.27
1994,0.0
1995,0.0
1996,13571.12
1997,63929.7
1998,28908.73
1999,5723.13
2000,1056.94
2001,0.0
2002,15434.77
2003,0.0
2004,0.0
2005,0.0
2006,0.0
2007,0.0
2008,0.0
2009,0.0
2010,0.0
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,0.0
2022,0.0
2023,0.0
2024,0.0
2025,0.0
2026,0.0
2027,11538.45
2028,22102.37
2029,0.0
2030,4555.85
2031,3170.82
2032,0.0
2033,0.0
2034,0.0
2035,0.0
2036,9985.63
2037,0.0
2038,61806.15
2039,26385.95
2040,6923.35
2041,28848.49
2042,0.0
2043,9855.59
2044,0.0
2045,0.0
2046,0.0
2047,0.0
2048,0.0
2049,0.0
2050,0.0
2051,0.0
2052,10056.62
2053,0.0
2054,0.0
2055,5809.6
2056,35216.66
2057,13317.33
2058,0.0
2059,8058.6
2060,22670.35
2061,12467.03
2062,0.0
2063,37238.28
2064,54092.26
2065,10823.4
2066,16516.01
2067,1746.04
2068,10382.86
2069,0.0
2070,7118.8
2071,0.0
2072,0.0
2073,29283.18
2074,29686.02
2075,8142.87
2076,5624.02
2077,0.0
2078,3649.36
2079,36751.6
2080,10256.4
2081,13985.2
2082,6410.25
2083,3519.4
2084,67796.89
2085,11763.2
2086,0.0
2087,16885.49
2088,18535.23
2089,11810.27
2090,0.0
2091,0.0
2092,11985.96
2093,7216.3
2094,0.0
2095,13059.19
2096,10488.29
2097,0.0
2098,38685.52
2099,19123.83
2100,0.0
2101,0.0
2102,10563.0
2103,8058.6
2104,56601.25
2105,4240.28
2106,10250.22
2107,12551.8
2108,6735.87
2109,0.0
2110,7604.06
2111,35489.24
2112,29244.85
2113,0.0
2114,1566.49
2115,13655.93
2116,13630.66
2117,0.0
2118,11005.94
2119,14255.48
2120,0.0
2121,1692.68
2122,16078.08
2123,12404.49
2124,33451.71
2125,5700.16
2126,3911.68
2127,11779.83
2128,36390.56
2129,9670.47
2130,6122.42
2131,3530.66
2132,28695.62
2133,7024.47
2134,9779.12
2135,0.0
2136,17608.0
2137,7838.82
2138,0.0
2139,12011.58
2140,0.0
2141,1219.88
2142,30142.53
2143,7969.5
2144,0.0
2145,5923.1
2146,16148.75
2147,28017.81
2148,6347.16
2149,12937.44
2150,3466.23
2151,10776.24
2152,6716.78
2153,29523.54
2154,13559.08
2155,6446.88
2156,62672.24
2157,23529.17
2158,7917.71
2159,438.83
2160,2462.07
2161,11454.25
2162,2410.78
2163,1056.94
2164,35041.6
2165,10307.9
2166,30094.78
2167,27930.56
2168,0.0
2169,0.0
2170,8205.07
2171,754.9
2172,55622.52
2173,3401.99
2174,7868.91
2175,16220.74
2176,0.0
2177,854.36
2178,11544.65
2179,0.0
2180,41897.33
2181,11182.66
2182,58126.61
2183,2145.27
2184,0.0
2185,10039.39
2186,1394.29
2187,15155.22
2188,0.0
2189,957.98
2190,27201.47
2191,16063.4
2192,27300.25
2193,16133.09
2194,25593.92
2195,33680.94
2196,65542.19
2197,26428.89
2198,0.0
2199,42685.62
2200,34966.65
2201,60346.73
2202,25358.83
2203,11530.03
2204,44770.66
2205,17822.09
2206,0.0
2207,0.0
2208,11753.97
2209,9414.19
2210,5549.91
2211,67853.69
2212,33096.05
2213,0.0
2214,7462.66
2215,8978.85
2216,10045.88
2217,6163.74
2218,4315.6
2219,15463.96
2220,0.0
2221,8791.2
2222,26506.04
2223,14306.42
2224,4302.5
2225,0.0
2226,3980.21
2227,4289.52
2228,29371.56
2229,7725.43
2230,1069.58
2231,51011.01
2232,15135.62
2233,32619.83
2234,0.0
2235,30009.04
2236,1698.0
2237,6867.5
2238,33975.39
2239,13635.31
2240,25999.19
2241,13142.96
2242,0.0
2243,25572.14
2244,8058.6
2245,18883.96
2246,9789.78
2247,32601.44
2248,26829.6
2249,11647.55
2250,33849.59
2251,9298.3
2252,7917.5
2253,64707.92
2254,0.0
2255,5893.87
2256,6248.88
2257,62715.08
2258,28880.9
2259,61685.03
2260,37645.24
2261,39310.32
2262,0.0
2263,9096.45
2264,0.0
2265,7692.3
2266,7655.67
2267,7230.03
2268,0.0
2269,0.0
2270,0.0
2271,4995.25
2272,2585.16
2273,18256.69
2274,34663.7
2275,0.0
2276,0.0
2277,1878.43
2278,12251.74
2279,1569.26
2280,0.0
2281,33623.04
2282,0.0
2283,6446.88
2284,57801.1
2285,10266.57
2286,40203.88
2287,9620.81
2288,30216.54
2289,0.0
2290,0.0
2291,15554.93
2292,6779.24
2293,25351.99
2294,17275.81
2295,8058.6
2296,7059.53
2297,0.0
2298,0.0
2299,0.0
2300,32289.21
2301,0.0
2302,24000.82
2303,1545.94
2304,0.0
2305,11946.9
2306,0.0
2307,0.0
2308,0.0
2309,14696.4
2310,57097.56
2311,23901.02
2312,251.43
2313,31265.45
2314,17761.72
2315,5210.28
2316,0.0
2317,77780.85
2318,4981.68
2319,11750.34
2320,0.0
2321,16329.78
2322,8834.86
2323,50243.35
2324,26054.5
2325,5086.11
2326,26772.35
2327,12345.01
2328,7033.07
2329,0.0
2330,32618.62
2331,5457.73
2332,33002.07
2333,0.0
2334,25258.18
2335,63880.86
2336,7145.37
2337,22307.53
2338,22005.33
2339,606.64
2340,24821.35
2341,37272.5
2342,6446.88
2343,4222.63
2344,0.0
2345,0.0
2346,27445.2
2347,0.0
2348,22741.98
2349,0.0
2350,5070.34
2351,32010.29
2352,2150.76
2353,10617.57
2354,11032.54
2355,2495.68
2356,27506.65
2357,10896.49
2358,47478.16
2359,0.0
2360,14114.72
2361,10315.21
2362,5071.7
2363,13038.65
2364,0.0
2365,36909.72
2366,10901.13
2367,37353.76
2368,0.0
2369,6274.73
2370,0.0
2371,8653.53
2372,24287.85
2373,1868.73
2374,16565.58
2375,11783.11
2376,7535.32
2377,0.0
2378,9503.79
2379,25750.33
2380,2412.45
2381,25534.63
2382,0.0
2383,9633.77
2384,25454.75
2385,32912.24
2386,24650.61
2387,3168.43
2388,0.0
2389,33758.45
2390,26284.47
2391,1391.93
2392,3177.4
2393,0.0
2394,9672.02
2395,6150.89
2396,3185.69
2397,0.0
2398,48889.64
2399,329.67
2400,8390.54
2401,959.53
2402,30003.99
2403,6380.13
2404,8183.8
2405,0.0
2406,0.0
2407,16989.86
2408,5673.71
2409,0.0
2410,0.0
2411,10658.45
2412,23387.06
2413,16794.2
2414,27527.68
2415,7252.74
2416,0.0
2417,0.0
2418,7507.28
2419,0.0
2420,62937.3
2421,11002.96
2422,23843.79
2423,1039.21
2424,7071.72
2425,27945.22
2426,0.0
2427,0.0
2428,8900.53
2429,68615.06
2430,8836.94
2431,42270.08
2432,3309.12
2433,0.0
2434,6219.44
2435,0.0
2436,9598.57
2437,0.0
2438,18499.4
2439,6430.59
2440,29935.93
2441,30020.37
2442,47951.48
2443,6749.07
2444,24724.33
2445,6583.72
2446,9918.77
2447,22981.96
2448,10103.24
2449,0.0
2450,0.0
2451,62461.61
2452,23560.88
2453,23950.56
2454,10731.47
2455,6409.78
2456,14404.61
2457,7504.05
2458,15228.38
2459,0.0
2460,0.0
2461,0.0
2462,11153.61
2463,5242.82
2464,0.0
2465,0.0
2466,36053.19
2467,0.0
2468,7880.48
2469,8807.78
2470,47461.53
2471,14851.64
2472,0.0
2473,6105.55
2474,8340.14
2475,5520.24
2476,0.0
2477,1194.94
2478,6875.12
2479,4763.33
2480,12667.58
2481,8181.7
2482,4274.47
2483,7639.22
2484,8359.19
2485,23669.83
2486,15648.44
2487,0.0
2488,6711.0
2489,12708.44
2490,12999.95
2491,18517.31
2492,6446.88
2493,0.0
2494,0.0
2495,28248.71
2496,70666.18
2497,6929.64
2498,30541.48
2499,8163.57
2500,10028.94
2501,3846.15
2502,3152.26
2503,4079.13
2504,998.89
2505,4648.96
2506,12219.03
2507,8983.0
2508,7628.14
2509,10282.54
2510,14937.8
2511,0.0
2512,54839.23
2513,6754.37
2514,12750.27
2515,22696.13
2516,40803.87
2517,0.0
2518,28818.32
2519,0.0
2520,11309.76
2521,13421.11
2522,26.84
2523,45249.22
2524,8398.71
2525,12402.95
2526,3763.68
2527,4838.56
2528,0.0
2529,14269.98
2530,41281.85
2531,3196.17
2532,6099.22
2533,0.0
2534,491.05
2535,5714.28
2536,22804.88
2537,14018.13
2538,26433.73
2539,4313.78
2540,47715.08
2541,8348.16
2542,7045.37
2543,7412.98
2544,22620.64
2545,2414.18
2546,0.0
2547,0.0
2548,0.0
2549,4939.56
2550,9154.41
2551,444.66
2552,15764.0
2553,8538.24
2554,10890.37
2555,26801.47
2556,3073.0
2557,26732.13
2558,5613.17
2559,4565.06
2560,32954.47
2561,10731.29
2562,6604.0
2563,15250.4
2564,0.0
2565,10256.4
2566,2553.69
2567,28481.01
2568,0.0
2569,19399.57
2570,0.0
2571,3288.86
2572,0.0
2573,12762.91
2574,3819.28
2575,23628.48
2576,4545.56
2577,47168.95
2578,7132.5
2579,32520.97
2580,12696.77
2581,0.0
2582,26.76
2583,10662.24
2584,27493.7
2585,57268.58
2586,22997.15
2587,37711.08
2588,22883.19
2589,3716.08
2590,18253.9
2591,27568.96
2592,48804.14
2593,35584.44
2594,3765.24
2595,4937.03
2596,7068.69
2597,10398.36
2598,0.0
2599,0.0
2600,24717.33
2601,9806.93
2602,46932.42
2603,0.0
2604,35935.2
2605,52848.17
2606,11766.67
2607,2146.55
2608,23575.87
2609,23524.3
2610,34002.69
2611,8924.47
2612,33877.63
2613,0.0
2614,5279.57
2615,25719.37
2616,10528.19
2617,0.0
2618,73087.41
2619,18741.21
2620,17006.75
2621,4427.4
2622,55495.54
2623,0.0
2624,8932.61
2625,0.0
2626,0.0
2627,6452.06
2628,4618.98
2629,3074.87
2630,0.0
2631,0.0
2632,9560.45
2633,4884.36
2634,10220.99
2635,0.0
2636,14951.44
2637,4328.14
2638,14918.95
2639,5101.64
2640,7876.43
2641,0.0
2642,20304.14
2643,13240.38
2644,59749.51
2645,26720.33
2646,0.0
2647,74204.21
2648,10858.05
2649,0.0
2650,5714.28
2651,17500.08
2652,99.31
2653,37564.88
2654,20898.13
2655,6259.44
2656,4367.3
2657,0.0
2658,5442.48
2659,12252.3
2660,7814.4
2661,73359.89
2662,5645.63
2663,5055.0
2664,5814.61
2665,34110.5
2666,1924.26
2667,4005.54
2668,6997.07
2669,0.0
2670,6178.26
2671,0.0
2672,1711.69
2673,3947.26
2674,20996.14
2675,16173.16
2676,8515.43
2677,54360.73
2678,3910.5
2679,40303.44
2680,0.0
2681,13553.05
2682,18396.64
2683,15403.7
2684,0.0
2685,6913.42
2686,18615.59
2687,45768.49
2688,18612.73
2689,19154.75
2690,11538.45
2691,3989.18
2692,0.0
2693,14370.8
2694,13827.85
2695,17153.96
2696,6834.26
2697,13006.16
2698,0.0
2699,0.0
2700,0.0
2701,6084.33
2702,57785.76
2703,8553.15
2704,47413.36
2705,0.0
2706,0.0
2707,9083.11
2708,6308.92
2709,12409.16
2710,5402.95
2711,38553.3
2712,0.0
2713,8387.12
2714,1833.56
2715,10250.74
2716,29032.44
2717,4554.9
2718,0.0
2719,0.0
2720,19379.02
2721,5402.95
2722,0.0
2723,5604.27
2724,20469.27
2725,0.0
2726,7583.4
2727,57751.85
2728,13468.7
2729,50925.41
2730,0.0
2731,5930.34
2732,15338.93
2733,0.0
2734,3223.44
2735,26815.37
2736,5061.03
2737,21658.79
2738,5849.66
2739,0.0
2740,6511.1
2741,54179.33
2742,0.0
2743,9024.3
2744,4835.16
2745,31559.23
2746,0.0
2747,4692.6
2748,7043.65
2749,0.0
2750,3486.59
2751,17888.22
2752,5482.08
2753,10612.83
2754,37508.54
2755,1757.98
2756,8757.73
2757,20941.53
2758,0.0
2759,0.0
2760,17083.41
2761,0.0
2762,4991.64
2763,3382.88
2764,12271.1
2765,0.0
2766,14828.88
2767,5641.02
2768,20862.74
2769,22645.17
2770,4835.16
2771,6520.14
2772,0.0
2773,10986.01
2774,20129.71
2775,11583.17
2776,10528.3
2777,0.0
2778,8824.66
2779,9682.91
2780,9606.37
2781,4530.45
2782,1904.87
2783,11683.74
2784,22963.9
2785,0.0
2786,7859.07
2787,0.0
2788,0.0
2789,0.0
2790,300.19
2791,7404.78
2792,0.0
2793,3831.23
2794,19398.77
2795,4987.88
2796,3882.93
2797,2933.38
2798,0.0
2799,0.0
2800,67659.84
2801,18109.76
2802,3624.63
2803,18678.3
2804,1918.18
2805,20213.77
2806,3962.27
2807,11411.47
2808,42714.75
2809,1446.39
2810,25810.32
2811,19930.71
2812,0.0
2813,0.0
2814,0.0
2815,0.0
2816,0.0
2817,0.0
2818,4865.97
2819,12583.26
2820,17139.81
2821,0.0
2822,2443.19
2823,6110.17
2824,0.0
2825,0.0
2826,0.0
2827,0.0
2828,0.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.0
2837,0.0
2838,0.0
2839,0.0
2840,0.0
2841,0.0
2842,0.0
2843,0.0
2844,0.0
2845,0.0
2846,0.0
2847,0.0
2848,0.0
2849,0.0
2850,0.0
2851,0.0
2852,0.0
2853,21329.93
2854,44930.7
2855,19347.91
2856,21731.59
2857,25351.42
2858,0.0
2859,0.0
2860,0.0
2861,16571.62
2862,0.0
2863,7647.38
2864,21470.57
2865,0.0
2866,24.01
2867,27382.38
2868,5815.68
2869,8799.9
2870,0.0
2871,0.0
2872,0.0
2873,0.0
2874,0.0
2875,0.0
2876,0.0
2877,8957.13
2878,14635.35
2879,4029.3
2880,3467.31
2881,0.0
2882,8717.29
2883,0.0
2884,27527.85
2885,0.0
2886,24310.2
2887,18683.89
2888,3028.03
2889,20721.32
2890,14691.32
2891,6634.08
2892,0.0
2893,9874.62
2894,2097.23
2895,2939.31
2896,0.0
2897,0.0
2898,10194.49
2899,3579.4
2900,17165.09
2901,4246.52
2902,3146.27
2903,3970.48
2904,34443.62
2905,0.0
2906,12082.35
2907,4188.72
2908,3293.36
2909,43498.37
2910,0.0
2911,5769.19
2912,20977.22
2913,149.91
2914,11441.4
2915,19051.84
2916,0.0
2917,13016.16
2918,29175.91
2919,3609.95
2920,18175.87
2921,5389.18
2922,3376.42
2923,2569.5
2924,11433.21
2925,6229.24
2926,0.0
2927,8639.47
2928,18546.22
2929,3951.9
2930,0.0
2931,0.0
2932,18521.81
2933,41737.9
2934,19116.47
2935,16626.29
2936,18138.56
2937,7067.8
2938,3755.66
2939,10602.38
2940,3486.1
2941,7786.4
2942,17117.8
2943,14086.18
2944,0.0
2945,6561.91
2946,7038.9
2947,0.0
2948,48.66
2949,17863.73
2950,11155.24
2951,17592.17
2952,11992.54
2953,4946.56
2954,12993.08
2955,7262.01
2956,11632.04
2957,8021.76
2958,15541.64
2959,0.0
2960,7200.9
2961,26299.69
2962,6520.13
2963,0.0
2964,17700.92
2965,0.0
2966,4241.34
2967,8628.39
2968,0.0
2969,958.05
2970,3956.04
2971,7085.57
2972,848.52
2973,16862.49
2974,2302.0
2975,22623.15
2976,0.0
2977,1354.79
2978,4625.18
2979,12363.53
2980,11538.45
2981,5991.3
2982,22262.69
2983,31403.42
2984,4800.31
2985,50358.77
2986,6954.7
2987,8191.9
2988,44216.28
2989,0.0
2990,17518.08
2991,26323.78
2992,0.0
2993,17403.8
2994,3459.69
2995,6132.96
2996,18028.83
2997,1747.59
2998,0.0
2999,1210.24
3000,18530.98
3001,41504.4
3002,3131.42
3003,1833.56
3004,7957.74
3005,0.0
3006,3981.78
3007,13112.76
3008,39789.32
3009,725.4
3010,11019.7
3011,42162.36
3012,7821.61
3013,12365.94
3014,30670.65
3015,10436.21
3016,6185.03
3017,28298.93
3018,19102.62
3019,0.0
3020,0.0
3021,18160.54
3022,32089.98
3023,3373.46
3024,14158.45
3025,17849.22
3026,15728.47
3027,6204.89
3028,67266.58
3029,8858.71
3030,47714.52
3031,11291.63
3032,1068.64
3033,3384.41
3034,0.0
3035,663.02
3036,0.0
3037,0.0
3038,17306.81
3039,11760.89
3040,6850.12
3041,23900.69
3042,2547.45
3043,35236.87
3044,4030.25
3045,3393.04
3046,0.0
3047,5401.75
3048,7209.05
3049,30675.54
3050,16024.8
3051,41503.54
3052,51098.13
3053,7813.73
3054,52450.56
3055,3337.38
3056,16518.45
3057,1888.41
3058,19156.59
3059,1797.52
3060,10591.46
3061,0.0
3062,6593.4
3063,0.0
3064,53021.78
3065,3754.78
3066,0.0
3067,0.0
3068,16776.22
3069,49887.2
3070,2957.78
3071,0.0
3072,29850.53
3073,9965.29
3074,0.0
3075,0.0
3076,0.0
3077,4604.39
3078,22403.12
3079,0.0
3080,4022.51
3081,3327.66
3082,9781.14
3083,7949.93
3084,16274.72
3085,0.0
3086,10608.07
3087,0.0
3088,0.0
3089,0.0
3090,0.0
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,0.0
3101,0.0
3102,0.0
3103,0.0
3104,0.0
3105,0.0
3106,0.0
3107,0.0
3108,0.0
3109,0.0
3110,0.0
3111,0.0
3112,60288.07
3113,17381.34
3114,7453.4
3115,5474.7
3116,1956.6
3117,33064.75
3118,2116.5
3119,1877.83
3120,8688.91
3121,26606.26
3122,11394.35
3123,16251.22
3124,44631.78
3125,0.0
3126,3933.78
3127,2010.51
3128,5860.8
3129,13319.97
3130,0.0
3131,19568.13
3132,7791.96
3133,0.0
3134,16679.33
3135,3001.3
3136,23926.63
3137,8816.44
3138,805.86
3139,0.0
3140,3982.66
3141,20886.89
3142,13233.08
3143,277.54
3144,8626.37
3145,0.0
3146,16961.76
3147,5671.87
3148,19917.05
3149,0.0
3150,37132.5
3151,19442.38
3152,0.0
3153,22822.86
3154,3209.04
3155,0.0
3156,8406.58
3157,25943.67
3158,4332.42
3159,22728.38
3160,12136.57
3161,3364.56
3162,54198.67
3163,16382.15
3164,8115.25
3165,5114.12
3166,1617.02
3167,16733.39
3168,4517.1
3169,7583.4
3170,38830.98
3171,30959.16
3172,0.0
3173,0.0
3174,0.0
3175,5659.32
3176,4182.66
3177,0.0
3178,16630.25
3179,2714.44
3180,68183.5
3181,0.0
3182,0.0
3183,25358.23
3184,17.69
3185,5860.8
3186,7948.71
3187,3956.03
3188,27087.1
3189,2903.16
3190,0.0
3191,0.0
3192,31966.73
3193,3516.48
3194,17287.6
3195,16843.72
3196,0.0
3197,329.98
3198,11176.54
3199,0.0
3200,16138.51
3201,0.0
3202,1486.02
3203,15251.92
3204,9444.88
3205,15502.09
3206,34312.02
3207,6512.2
3208,15627.86
3209,3132.37
3210,0.0
3211,1877.83
3212,0.0
3213,57293.49
3214,15534.46
3215,4220.71
3216,12815.51
3217,5294.6
3218,15155.26
3219,3198.88
3220,18099.58
3221,3800.66
3222,25751.52
3223,0.0
3224,0.0
3225,19121.78
3226,13038.39
3227,10219.73
3228,2412.99
3229,4688.64
3230,0.0
3231,0.0
3232,3812.19
3233,0.0
3234,21920.46
3235,25362.05
3236,0.0
3237,7535.12
3238,17535.87
3239,6500.41
3240,18101.19
3241,6780.25
3242,25572.55
3243,5249.13
3244,1631.06
3245,761.4
3246,3372.81
3247,0.0
3248,1036.91
3249,58283.57
3250,17310.64
3251,2138.64
3252,73528.24
3253,5430.38
3254,4903.72
3255,0.0
3256,1267.18
3257,0.0
3258,33079.93
3259,5019.8
3260,8505.65
3261,9767.58
3262,0.0
3263,0.0
3264,3187.16
3265,0.0
3266,59404.63
3267,0.0
3268,0.0
3269,16582.15
3270,54006.51
3271,0.0
3272,3250.79
3273,98.86
3274,12800.7
3275,4012.62
3276,5998.72
3277,12930.02
3278,6593.4
3279,2498.28
3280,50820.0
3281,4379.05
3282,0.0
3283,0.0
3284,17892.31
3285,0.0
3286,2809.54
3287,5321.08
3288,20871.8
3289,45707.93
3290,50611.73
3291,0.0
3292,0.0
3293,0.0
3294,9504.31
3295,2868.9
3296,35402.58
3297,5884.13
3298,12497.16
3299,0.0
3300,19175.47
3301,6781.43
3302,2754.42
3303,0.0
3304,0.0
3305,1434.67
3306,17650.34
3307,4807.23
3308,39650.42
3309,14531.64
3310,6003.25
3311,50641.24
3312,6122.33
3313,18748.74
3314,14363.97
3315,1850.24
3316,0.0
3317,0.0
3318,24634.22
3319,21727.38
3320,8910.49
3321,5789.79
3322,7221.12
3323,14918.49
3324,102.81
3325,62014.57
3326,23578.89
3327,1535.84
3328,11500.65
3329,15298.86
3330,4067.19
3331,0.0
3332,17941.89
3333,0.0
3334,5104.59
3335,51262.84
3336,9052.11
3337,0.0
3338,7774.61
3339,0.0
3340,39400.34
3341,11701.06
3342,0.0
3343,25643.13
3344,7692.3
3345,2871.3
3346,46346.01
3347,29063.88
3348,0.0
3349,6240.27
3350,0.0
3351,0.0
3352,14946.56
3353,6288.15
3354,7492.93
3355,35618.4
3356,3078.76
3357,0.0
3358,4890.3
3359,7260.11
3360,37622.5
3361,6706.11
3362,0.0
3363,0.0
3364,0.0
3365,7513.84
3366,0.0
3367,17067.58
3368,13989.13
3369,4391.64
3370,98.74
3371,16176.38
3372,17366.95
3373,12926.88
3374,6298.38
3375,36600.65
3376,0.0
3377,39656.27
3378,6066.72
3379,14555.83
3380,4873.38
3381,6266.12
3382,63390.8
3383,5763.58
3384,13509.8
3385,1922.38
3386,0.0
3387,0.0
3388,46674.73
3389,2408.41
3390,0.0
3391,7242.87
3392,7949.93
3393,10725.93
3394,0.0
3395,16020.66
3396,0.0
3397,7491.82
3398,1820.58
3399,11799.43
3400,6945.06
3401,3724.36
3402,500.34
3403,2641.85
3404,2903.16
3405,6815.62
3406,5052.6
3407,12909.16
3408,0.0
3409,15025.16
3410,2730.75
3411,5238.08
3412,7110.0
3413,14547.71
3414,0.0
3415,16350.48
3416,16335.58
3417,14142.18
3418,11782.17
3419,11893.22
3420,5967.58
3421,23702.96
3422,581.6
3423,8158.63
3424,11440.62
3425,14794.02
3426,1911.48
3427,8133.28
3428,8634.15
3429,1833.56
3430,16501.32
3431,2100.28
3432,9143.31
3433,0.0
3434,4669.92
3435,44971.51
3436,16529.85
3437,2609.88
3438,0.0
3439,17073.49
3440,3612.18
3441,13339.83
3442,0.0
3443,0.0
3444,0.0
3445,0.0
3446,0.0
3447,7955.78
3448,0.0
3449,0.0
3450,12466.77
3451,5323.25
3452,8429.33
3453,22432.03
3454,9138.35
3455,18502.76
3456,6410.25
3457,0.0
3458,3245.29
3459,0.0
3460,5119.2
3461,16497.25
3462,10481.23
3463,5308.38
3464,5396.67
3465,3152.37
3466,10193.98
3467,973.1
3468,9678.85
3469,6054.38
3470,0.0
3471,15089.21
3472,51783.73
3473,0.0
3474,8682.16
3475,5508.39
3476,11247.26
3477,0.0
3478,4474.29
3479,0.0
3480,9226.2
3481,12331.32
3482,5917.07
3483,11263.41
3484,11029.74
3485,15818.79
3486,12579.0
3487,0.0
3488,76614.78
3489,0.0
3490,47470.21
3491,6410.25
3492,22613.73
3493,5185.13
3494,981.76
3495,25657.52
3496,5065.76
3497,489.89
3498,56722.22
3499,943.62
3500,1199.96
3501,7860.61
3502,21652.84
3503,0.0
3504,0.0
3505,19535.9
3506,794.07
3507,0.0
3508,19666.27
3509,22096.19
3510,0.0
3511,0.0
3512,7821.07
3513,1442.27
3514,8028.77
3515,0.0
3516,8476.47
3517,21642.8
3518,0.0
3519,4466.12
3520,9085.77
3521,53766.21
3522,38725.19
3523,14835.22
3524,977.83
3525,9032.94
3526,27050.96
3527,49877.6
3528,0.0
3529,6521.0
3530,17393.45
3531,0.0
3532,17455.97
3533,0.0
3534,122.1
3535,962.13
3536,0.0
3537,2933.54
3538,14856.57
3539,0.0
3540,13678.56
3541,0.0
3542,14193.8
3543,13563.63
3544,0.0
3545,15572.87
3546,5040.67
3547,370.65
3548,0.0
3549,5852.03
3550,11922.75
3551,710.83
3552,6036.56
3553,0.0
3554,0.0
3555,0.0
3556,14456.67
3557,0.0
3558,0.0
3559,12035.9
3560,293.93
3561,6945.86
3562,0.0
3563,9367.7
3564,42875.33
3565,0.0
3566,8075.45
3567,11239.48
3568,23464.28
3569,4394.46
3570,388.78
3571,7004.49
3572,26643.39
3573,19611.36
3574,10541.61
3575,30917.13
3576,12848.78
3577,0.0
3578,11502.2
3579,0.0
3580,7258.32
3581,50705.17
3582,20275.47
3583,16603.13
3584,5688.0
3585,17415.81
3586,16901.72
3587,8306.1
3588,0.0
3589,0.0
3590,11004.71
3591,27415.07
3592,22679.2
3593,11653.33
3594,18834.12
3595,0.0
3596,0.0
3597,12954.97
3598,13609.79
3599,4604.32
3600,1941.85
3601,0.0
3602,8824.91
3603,7611.02
3604,7430.8
3605,39235.48
3606,1617.02
3607,0.0
3608,5860.8
3609,809.17
3610,31101.21
3611,11532.34
3612,6796.8
3613,392.15
3614,21570.39
3615,7389.06
3616,0.0
3617,17907.37
3618,12435.41
3619,7110.0
3620,47375.55
3621,11248.51
3622,25408.35
3623,0.0
3624,11720.16
3625,20252.54
3626,11968.19
3627,1623.93
3628,19185.2
3629,6616.16
3630,7317.3
3631,44632.7
3632,0.0
3633,944.41
3634,13853.2
3635,13668.48
3636,0.0
3637,9320.36
3638,25961.77
3639,0.0
3640,0.0
3641,11748.68
3642,0.0
3643,3292.62
3644,50291.68
3645,0.0
3646,0.0
3647,16604.78
3648,0.0
3649,10113.97
3650,12344.34
3651,5046.28
3652,5707.68
3653,0.0
3654,0.0
3655,3663.0
3656,2771.5
3657,10286.73
3658,9200.14
3659,3186.81
3660,1921.12
3661,11882.4
3662,4734.18
3663,293.93
3664,11801.84
3665,0.0
3666,761.4
3667,3514.54
3668,333.0
3669,0.0
3670,797.34
3671,21537.62
3672,5192.25
3673,5968.75
3674,0.0
3675,11300.19
3676,0.0
3677,0.0
3678,1110.14
3679,7385.89
3680,6275.39
3681,0.0
3682,16068.71
3683,51593.05
3684,7238.7
3685,17207.28
3686,5616.51
3687,0.0
3688,8511.91
3689,7589.08
3690,34526.25
3691,30644.22
3692,2130.71
3693,11106.91
3694,0.0
3695,15011.08
3696,7272.33
3697,4395.6
3698,6279.49
3699,11733.83
3700,11068.35
3701,0.0
3702,0.0
3703,18010.61
3704,0.0
3705,0.0
3706,0.0
3707,8157.78
3708,8857.71
3709,4184.78
3710,2585.5
3711,4453.6
3712,0.0
3713,3038.53
3714,7774.72
3715,8625.57
3716,6255.17
3717,10518.38
3718,14675.06
3719,10593.01
3720,5128.2
3721,3450.7
3722,17021.43
3723,1921.12
3724,5128.2
3725,10381.64
3726,6856.07
3727,4341.88
3728,0.0
3729,7131.99
3730,17123.87
3731,7992.0
3732,4029.3
3733,32492.81
3734,0.0
3735,0.0
3736,0.0
3737,13950.79
3738,7308.44
3739,15069.69
3740,42873.02
3741,5678.87
3742,0.0
3743,0.0
3744,6618.69
3745,17869.5
3746,2550.6
3747,8641.17
3748,0.0
3749,4480.77
3750,37865.02
3751,5128.2
3752,50989.01
3753,30941.34
3754,11749.12
3755,2930.4
3756,19483.96
3757,0.0
3758,13023.5
3759,0.0
3760,14695.45
3761,8322.25
3762,3663.0
3763,8882.45
3764,0.0
3765,0.0
3766,0.0
3767,0.0
3768,0.0
3769,0.0
3770,0.0
3771,37973.13
3772,0.0
3773,15580.44
3774,10780.93
3775,0.0
3776,14288.83
3777,44665.35
3778,6140.34
3779,11319.91
3780,9518.53
3781,7365.65
3782,16309.17
