,OtherPay
1924,14308.93
1925,11813.27
1926,7784.38
1927,7379.36
1928,17408.03
1929,39191.65
1930,16845.74
1931,16840.11
1932,23790.62
1933,34446.25
1934,16939.79
1935,14101.4
1936,18180.18
1937,27331.58
1938,15277.81
1939,5680.68
1940,0.0
1941,33553.12
1942,695.0
1943,648.93
1944,0.0
1945,13656.52
1946,6970.7
1947,22223.05
1948,7414.78
1949,0.0
1950,17124.98
1951,16508.76
1952,17390.43
1953,31640.18
1954,7224.8
1955,896.43
1956,10382.33
1957,26066.42
1958,15551.54
1959,13911.59
1960,21479.9
1961,9542.58
1962,1412.95
1963,12805.08
1964,8814.87
1965,10000.0
1966,2196.39
1967,33085.16
1968,23189.24
1969,7310.42
1970,15578.29
1971,10893.01
1972,18025.93
1973,406.6
1974,9362.22
1975,18150.67
1976,0.0
1977,7888.43
1978,10610.57
1979,18149.74
1980,0.0
1981,9726.45
1982,5408.56
1983,15551.54
1984,0.0
1985,18180.51
1986,28203.92
1987,0.0
1988,0.0
1989,0.0
1990,18188.64
1991,13313.9
1992,17823.88
1993,5525.74
1994,21491.07
1995,0.0
1996,9099.96
1997,1128.8
1998,18274.28
1999,16909.5
2000,3011.62
2001,1200.0
2002,7159.6
2003,0.0
2004,0.0
2005,0.0
2006,0.0
2007,0.0
2008,0.0
2009,0.0
2010,0.0
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,0.0
2022,0.0
2023,0.0
2024,0.0
2025,0.0
2026,0.0
2027,18204.77
2028,13653.39
2029,2504.26
2030,22936.11
2031,824.13
2032,14652.59
2033,0.0
2034,0.0
2035,0.0
2036,12528.11
2037,98480.01
2038,10074.64
2039,20624.0
2040,33572.59
2041,18141.07
2042,0.0
2043,12578.68
2044,0.0
2045,0.0
2046,0.0
2047,0.0
2048,0.0
2049,0.0
2050,0.0
2051,0.0
2052,12339.82
2053,9999.08
2054,9999.08
2055,16570.75
2056,15954.33
2057,83294.48
2058,0.0
2059,17756.6
2060,14624.33
2061,27824.28
2062,21045.71
2063,3071.6
2064,12052.8
2065,24554.17
2066,37763.29
2067,1876.05
2068,11770.68
2069,12641.82
2070,15014.6
2071,9768.33
2072,0.0
2073,17374.58
2074,83424.09
2075,13947.43
2076,16466.09
2077,13428.02
2078,13545.13
2079,9842.83
2080,20800.63
2081,15623.46
2082,22197.35
2083,17761.89
2084,6238.19
2085,28174.6
2086,6338.48
2087,10286.65
2088,10673.69
2089,10020.66
2090,2162.27
2091,0.0
2092,9763.15
2093,10018.7
2094,1950.0
2095,16054.24
2096,18588.53
2097,15956.7
2098,7555.09
2099,9928.44
2100,0.0
2101,0.0
2102,10984.96
2103,16986.79
2104,12144.22
2105,17208.54
2106,11146.56
2107,8838.59
2108,12359.74
2109,575.73
2110,8862.32
2111,12711.48
2112,16566.23
2113,4606.74
2114,19715.72
2115,15657.2
2116,16432.53
2117,3869.0
2118,10171.68
2119,7549.83
2120,11074.92
2121,11007.6
2122,5011.6
2123,16054.21
2124,7869.09
2125,15419.4
2126,17122.26
2127,9203.92
2128,9139.48
2129,11236.5
2130,14935.79
2131,12230.37
2132,16777.52
2133,13875.53
2134,12741.32
2135,0.0
2136,3255.22
2137,16459.92
2138,0.0
2139,8836.18
2140,0.0
2141,1031.32
2142,15208.75
2143,12830.76
2144,14331.15
2145,14841.8
2146,6894.91
2147,17229.29
2148,14329.85
2149,7697.66
2150,30338.57
2151,27900.9
2152,17170.51
2153,15628.38
2154,14712.63
2155,17605.2
2156,10775.82
2157,21554.13
2158,12635.61
2159,1492.9
2160,9579.41
2161,34596.47
2162,9579.27
2163,819.86
2164,5606.34
2165,17454.21
2166,10804.17
2167,16967.92
2168,0.0
2169,0.0
2170,19487.38
2171,19555.73
2172,8346.0
2173,16921.8
2174,12427.51
2175,26736.29
2176,5853.5
2177,819.24
2178,28891.03
2179,10661.15
2180,5107.98
2181,26984.3
2182,5601.67
2183,9474.59
2184,1525.0
2185,23162.5
2186,10263.75
2187,4787.59
2188,0.0
2189,26278.7
2190,17216.08
2191,884.88
2192,17107.83
2193,3751.33
2194,18809.51
2195,10720.42
2196,7192.94
2197,17933.22
2198,2357.32
2199,8594.65
2200,2878.97
2201,1856.42
2202,18971.62
2203,16327.68
2204,9605.52
2205,10857.56
2206,250.0
2207,4498.0
2208,16060.27
2209,12647.68
2210,21198.86
2211,4650.77
2212,11084.43
2213,470.12
2214,33958.46
2215,43270.75
2216,10492.44
2217,13422.14
2218,33271.34
2219,22142.91
2220,0.0
2221,21475.87
2222,17523.92
2223,29580.85
2224,15128.08
2225,0.0
2226,15432.83
2227,18605.14
2228,14552.24
2229,11626.07
2230,25636.75
2231,8364.06
2232,6493.62
2233,11191.54
2234,50326.38
2235,7285.55
2236,920.0
2237,0.0
2238,3295.28
2239,26041.33
2240,11743.82
2241,6023.88
2242,4000.0
2243,18118.48
2244,14582.02
2245,9567.97
2246,9333.29
2247,10519.73
2248,16789.98
2249,14801.03
2250,9754.74
2251,19031.32
2252,11093.87
2253,7254.73
2254,1525.0
2255,13072.22
2256,13241.92
2257,2593.78
2258,15887.72
2259,13089.86
2260,5672.84
2261,13817.42
2262,46102.6
2263,17464.13
2264,819.22
2265,18765.02
2266,14761.63
2267,6972.37
2268,9265.43
2269,13347.0
2270,0.0
2271,31851.35
2272,113.04
2273,7867.43
2274,10862.3
2275,0.0
2276,0.0
2277,216.0
2278,24499.82
2279,20592.52
2280,21434.9
2281,11992.71
2282,9085.02
2283,15647.5
2284,3210.19
2285,21669.29
2286,14205.41
2287,29073.96
2288,12891.9
2289,0.0
2290,8984.36
2291,5282.25
2292,11739.44
2293,17687.84
2294,18512.1
2295,16344.22
2296,11352.75
2297,1290.81
2298,0.0
2299,0.0
2300,10511.92
2301,0.0
2302,18899.84
2303,16796.36
2304,0.0
2305,14649.6
2306,0.0
2307,7086.03
2308,0.0
2309,23788.53
2310,1586.67
2311,18932.72
2312,9579.36
2313,11548.21
2314,18551.92
2315,13057.07
2316,0.0
2317,3889.91
2318,19511.17
2319,14337.51
2320,250.0
2321,1856.34
2322,30046.55
2323,11884.42
2324,16643.03
2325,19707.52
2326,9410.54
2327,30468.06
2328,11014.32
2329,7075.01
2330,9997.66
2331,14940.91
2332,9570.34
2333,9579.34
2334,17304.8
2335,7029.32
2336,28930.6
2337,15515.3
2338,20495.46
2339,17323.59
2340,17635.39
2341,8820.54
2342,14914.12
2343,13648.49
2344,0.0
2345,6040.37
2346,14864.6
2347,25108.89
2348,19525.4
2349,16453.35
2350,25731.01
2351,10153.85
2352,22707.94
2353,25036.92
2354,26389.51
2355,22447.31
2356,8115.24
2357,14734.62
2358,13707.61
2359,8078.8
2360,23634.87
2361,7189.55
2362,24127.02
2363,4446.6
2364,0.0
2365,4072.15
2366,6501.06
2367,11576.65
2368,824.0
2369,11123.08
2370,25619.61
2371,8755.64
2372,17665.28
2373,23914.1
2374,838.28
2375,23672.04
2376,9813.26
2377,30953.34
2378,11065.46
2379,6095.13
2380,22264.63
2381,16303.65
2382,17712.74
2383,7699.9
2384,9889.54
2385,12846.23
2386,7147.84
2387,16439.64
2388,5000.0
2389,8012.95
2390,16203.24
2391,20827.98
2392,38417.4
2393,45.0
2394,15554.34
2395,22418.57
2396,13961.97
2397,7028.7
2398,21117.85
2399,20748.91
2400,16169.18
2401,16635.29
2402,5122.19
2403,10644.65
2404,26936.39
2405,9316.04
2406,623.13
2407,7387.2
2408,11361.63
2409,0.0
2410,21019.1
2411,6336.38
2412,18145.43
2413,7923.63
2414,13974.77
2415,13187.62
2416,2514.71
2417,0.0
2418,9394.75
2419,90.0
2420,8186.09
2421,5909.99
2422,17609.84
2423,9456.0
2424,9823.3
2425,6985.6
2426,250.0
2427,7262.81
2428,14514.54
2429,2205.84
2430,7912.84
2431,41004.57
2432,24383.64
2433,0.0
2434,10485.39
2435,9632.28
2436,7118.95
2437,0.0
2438,12817.24
2439,10266.89
2440,11282.39
2441,11661.08
2442,9374.9
2443,13394.6
2444,16467.17
2445,10089.17
2446,6715.05
2447,18191.7
2448,6510.34
2449,0.0
2450,0.0
2451,7029.32
2452,17567.89
2453,17175.96
2454,15241.24
2455,3596.59
2456,17930.54
2457,12918.93
2458,21508.52
2459,13693.5
2460,820.27
2461,0.0
2462,23409.4
2463,11280.01
2464,966.0
2465,1234.0
2466,10082.05
2467,1233.91
2468,26738.83
2469,7668.21
2470,12642.32
2471,16794.75
2472,2424.09
2473,10370.52
2474,26935.38
2475,6619.96
2476,33190.0
2477,18474.97
2478,9548.71
2479,11642.03
2480,18095.61
2481,8170.08
2482,12094.89
2483,8710.83
2484,15365.22
2485,17212.07
2486,13890.91
2487,884.76
2488,77439.07
2489,21649.96
2490,16487.59
2491,15828.05
2492,13314.62
2493,0.0
2494,0.0
2495,12531.96
2496,3939.37
2497,16596.13
2498,10131.63
2499,7946.89
2500,6070.63
2501,18809.05
2502,12927.03
2503,26083.71
2504,15039.05
2505,11374.65
2506,11176.34
2507,15501.12
2508,10694.26
2509,24049.42
2510,10008.16
2511,8537.18
2512,3518.26
2513,9177.46
2514,11245.95
2515,17754.83
2516,9319.94
2517,4069.25
2518,11589.38
2519,0.0
2520,17702.2
2521,11624.14
2522,12883.75
2523,14219.26
2524,25476.29
2525,13229.53
2526,12017.57
2527,18339.04
2528,1425.0
2529,14657.49
2530,8676.06
2531,12555.51
2532,29190.57
2533,0.0
2534,22592.98
2535,13468.16
2536,17424.89
2537,9030.74
2538,7280.32
2539,38203.68
2540,11519.37
2541,15277.82
2542,8499.85
2543,21141.87
2544,17456.72
2545,31415.83
2546,1500.0
2547,0.0
2548,0.0
2549,10511.98
2550,6266.58
2551,250.0
2552,19797.7
2553,19008.58
2554,4470.75
2555,16966.44
2556,12277.3
2557,13642.75
2558,106.6
2559,10762.14
2560,6892.45
2561,28954.58
2562,8709.99
2563,18073.13
2564,4124.0
2565,22062.97
2566,12709.25
2567,14897.71
2568,5683.85
2569,17113.56
2570,0.0
2571,11883.1
2572,1804.0
2573,22601.92
2574,10691.35
2575,16042.59
2576,10555.77
2577,12227.23
2578,7949.89
2579,10581.05
2580,29354.88
2581,18545.32
2582,12016.29
2583,28766.44
2584,12045.94
2585,10624.52
2586,16541.26
2587,6729.26
2588,16627.01
2589,11222.15
2590,21186.26
2591,11841.67
2592,22296.66
2593,6424.06
2594,11091.03
2595,23092.69
2596,7765.74
2597,11675.18
2598,9504.95
2599,0.0
2600,14733.64
2601,5613.54
2602,20744.35
2603,7916.94
2604,40178.88
2605,2230.53
2606,2912.1
2607,250.0
2608,8820.0
2609,15659.36
2610,1687.31
2611,8016.82
2612,5199.42
2613,0.0
2614,9307.62
2615,13405.35
2616,4042.51
2617,3438.88
2618,2718.15
2619,20348.62
2620,22060.19
2621,10072.12
2622,9449.1
2623,0.0
2624,23608.76
2625,0.0
2626,5655.6
2627,15365.23
2628,22873.81
2629,11386.36
2630,4904.55
2631,0.0
2632,10456.7
2633,9502.93
2634,9616.25
2635,17662.09
2636,7497.84
2637,10000.71
2638,7497.83
2639,9193.4
2640,13798.71
2641,6894.06
2642,18534.52
2643,16102.55
2644,7425.1
2645,15975.54
2646,0.0
2647,3673.3
2648,16619.32
2649,0.0
2650,11969.07
2651,21208.87
2652,17340.08
2653,1780.24
2654,17797.28
2655,15962.75
2656,27809.69
2657,0.0
2658,7825.73
2659,21006.4
2660,17868.84
2661,3653.19
2662,8424.15
2663,9035.23
2664,8251.17
2665,9755.96
2666,12107.94
2667,15703.75
2668,9320.52
2669,5891.4
2670,11292.64
2671,3290.3
2672,86510.74
2673,5063.45
2674,17499.12
2675,18261.3
2676,5353.93
2677,7728.53
2678,17243.49
2679,5066.73
2680,1825.0
2681,1736.99
2682,19116.24
2683,16538.32
2684,16440.84
2685,15004.13
2686,13792.67
2687,2200.89
2688,13266.74
2689,19092.4
2690,20994.55
2691,106.6
2692,1618.1
2693,12341.14
2694,20118.42
2695,14563.29
2696,17798.3
2697,9482.57
2698,4101.82
2699,1475.0
2700,956.55
2701,7521.28
2702,8695.81
2703,5032.15
2704,8568.31
2705,0.0
2706,0.0
2707,4435.87
2708,15277.86
2709,13035.65
2710,15441.11
2711,6374.37
2712,0.0
2713,23121.06
2714,18968.7
2715,229.46
2716,8908.0
2717,5916.87
2718,0.0
2719,0.0
2720,14257.04
2721,15350.81
2722,20750.62
2723,10116.22
2724,17437.81
2725,20009.35
2726,16740.54
2727,8494.85
2728,7933.49
2729,6032.1
2730,21897.99
2731,14738.61
2732,18190.75
2733,31880.3
2734,13552.72
2735,11457.07
2736,22216.28
2737,16117.83
2738,7383.7
2739,250.0
2740,24745.61
2741,1430.76
2742,3668.08
2743,17353.35
2744,11869.28
2745,29046.13
2746,4994.32
2747,15702.4
2748,6080.21
2749,19005.02
2750,9633.42
2751,19754.28
2752,7631.32
2753,9847.2
2754,8382.87
2755,22285.74
2756,11676.01
2757,10179.81
2758,0.0
2759,0.0
2760,15478.4
2761,250.0
2762,15365.21
2763,0.0
2764,16048.39
2765,16469.72
2766,26055.61
2767,10789.6
2768,16584.79
2769,14796.8
2770,11539.28
2771,11829.89
2772,22448.0
2773,22096.12
2774,17254.81
2775,26608.95
2776,20330.05
2777,0.0
2778,22045.56
2779,15980.68
2780,3203.41
2781,8276.43
2782,10870.15
2783,19125.06
2784,13790.02
2785,0.0
2786,22921.31
2787,624.0
2788,600.0
2789,0.0
2790,12342.51
2791,5250.09
2792,4079.03
2793,11138.22
2794,11285.74
2795,10866.95
2796,8712.27
2797,9613.85
2798,405.02
2799,0.0
2800,1770.97
2801,18918.14
2802,8864.23
2803,18329.82
2804,17998.04
2805,16771.49
2806,15136.96
2807,19069.98
2808,12111.24
2809,17512.83
2810,17055.23
2811,16996.22
2812,0.0
2813,0.0
2814,0.0
2815,0.0
2816,120.0
2817,120.0
2818,32960.19
2819,19965.03
2820,6979.3
2821,885.99
2822,9857.38
2823,6159.79
2824,0.0
2825,0.0
2826,0.0
2827,0.0
2828,0.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.0
2837,0.0
2838,0.0
2839,0.0
2840,0.0
2841,0.0
2842,0.0
2843,0.0
2844,0.0
2845,0.0
2846,0.0
2847,0.0
2848,0.0
2849,0.0
2850,0.0
2851,0.0
2852,0.0
2853,29530.17
2854,3304.0
2855,17340.81
2856,8482.69
2857,11315.28
2858,0.0
2859,0.0
2860,320.47
2861,20065.76
2862,0.0
2863,4433.49
2864,15126.84
2865,0.0
2866,12008.86
2867,11679.47
2868,9469.53
2869,5537.4
2870,0.0
2871,0.0
2872,2426.86
2873,2426.86
2874,2426.86
2875,2426.86
2876,2426.86
2877,21090.26
2878,17587.82
2879,11412.3
2880,15852.6
2881,3549.0
2882,17726.6
2883,6780.16
2884,81032.11
2885,15400.75
2886,16817.97
2887,17712.69
2888,8844.49
2889,19950.82
2890,19038.75
2891,6466.95
2892,2790.54
2893,9605.24
2894,9694.58
2895,8940.91
2896,142245.22
2897,10000.0
2898,11724.89
2899,8183.11
2900,23076.28
2901,7487.0
2902,16653.76
2903,7727.25
2904,6178.38
2905,4335.03
2906,6824.85
2907,7372.34
2908,8309.32
2909,3118.5
2910,16638.69
2911,10244.22
2912,8611.05
2913,233.63
2914,7387.21
2915,16940.85
2916,277.2
2917,755.75
2918,9655.52
2919,7821.19
2920,17784.87
2921,24075.75
2922,15365.21
2923,10027.5
2924,4480.87
2925,7422.93
2926,250.0
2927,26812.03
2928,17272.99
2929,7307.55
2930,0.0
2931,0.0
2932,11506.65
2933,0.0
2934,17160.58
2935,19142.61
2936,17555.99
2937,4090.02
2938,15540.44
2939,25981.97
2940,7635.92
2941,3304.03
2942,18951.87
2943,18503.07
2944,0.0
2945,4489.24
2946,11697.1
2947,875.0
2948,8017.01
2949,13380.2
2950,8679.41
2951,17758.46
2952,52.09
2953,6044.46
2954,22366.43
2955,3698.36
2956,7491.55
2957,16059.0
2958,19925.09
2959,10912.83
2960,26889.13
2961,2643.7
2962,20652.2
2963,0.0
2964,17672.08
2965,1250.0
2966,15359.62
2967,2114.7
2968,0.0
2969,9754.97
2970,14198.62
2971,16762.04
2972,9806.18
2973,13617.45
2974,7856.96
2975,12532.44
2976,1039.43
2977,9264.59
2978,6832.2
2979,18471.84
2980,17417.21
2981,29175.34
2982,13675.7
2983,10130.0
2984,5766.01
2985,5817.07
2986,23559.22
2987,34626.51
2988,8683.6
2989,4661.01
2990,17503.15
2991,11782.17
2992,10133.25
2993,17604.08
2994,10259.55
2995,25168.62
2996,10828.22
2997,16054.22
2998,15147.55
2999,10044.34
3000,16389.6
3001,380.0
3002,7256.39
3003,15897.68
3004,20466.93
3005,0.0
3006,10714.21
3007,21763.5
3008,8135.86
3009,9579.58
3010,12457.26
3011,1406.88
3012,11508.63
3013,22460.59
3014,9777.87
3015,19223.74
3016,4054.37
3017,18830.13
3018,12477.29
3019,0.0
3020,0.0
3021,10105.94
3022,6544.93
3023,25169.78
3024,20577.18
3025,16835.16
3026,12461.46
3027,3947.28
3028,3849.63
3029,8554.38
3030,3472.75
3031,6081.48
3032,9017.34
3033,24765.58
3034,0.0
3035,9386.39
3036,6712.06
3037,0.0
3038,20353.38
3039,11424.03
3040,21256.74
3041,14749.55
3042,7460.08
3043,6235.25
3044,40762.36
3045,14654.71
3046,440.8
3047,4518.84
3048,20813.92
3049,10684.89
3050,18409.82
3051,26518.17
3052,357.76
3053,9344.93
3054,5802.09
3055,11428.07
3056,17859.73
3057,15291.32
3058,15189.68
3059,15365.21
3060,23622.79
3061,8000.0
3062,6651.1
3063,0.0
3064,9580.41
3065,24016.16
3066,166.96
3067,6817.0
3068,13127.2
3069,2216.86
3070,6731.08
3071,2872.63
3072,6893.36
3073,19867.22
3074,90.0
3075,90.0
3076,0.0
3077,9586.85
3078,11737.74
3079,67.46
3080,5547.54
3081,26747.19
3082,9071.26
3083,6564.98
3084,11316.3
3085,0.0
3086,28182.46
3087,8416.8
3088,0.0
3089,0.0
3090,0.0
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,0.0
3101,0.0
3102,0.0
3103,0.0
3104,0.0
3105,0.0
3106,0.0
3107,0.0
3108,0.0
3109,0.0
3110,0.0
3111,0.0
3112,2131.5
3113,16639.23
3114,20094.24
3115,11227.84
3116,2751.0
3117,41904.25
3118,7350.28
3119,15627.7
3120,8076.28
3121,77152.57
3122,16091.02
3123,17680.15
3124,5795.4
3125,21016.96
3126,5438.79
3127,7299.1
3128,6916.66
3129,14040.44
3130,0.0
3131,7754.51
3132,14647.06
3133,9243.42
3134,17088.68
3135,14206.93
3136,15199.13
3137,7634.27
3138,11859.18
3139,14924.56
3140,5183.45
3141,12558.66
3142,21376.84
3143,8818.24
3144,12649.55
3145,3993.97
3146,10128.26
3147,21416.46
3148,7163.68
3149,0.0
3150,3327.48
3151,14078.57
3152,11765.15
3153,3512.6
3154,20333.27
3155,0.0
3156,8390.36
3157,7032.56
3158,22656.21
3159,4233.97
3160,14857.75
3161,11385.77
3162,9331.66
3163,17033.61
3164,18805.74
3165,3712.57
3166,15277.83
3167,10389.61
3168,22392.36
3169,12454.07
3170,42180.98
3171,780.0
3172,0.0
3173,6760.0
3174,2729.79
3175,7262.97
3176,16829.68
3177,8687.46
3178,16840.51
3179,5954.39
3180,3044.95
3181,8647.54
3182,8647.24
3183,7718.27
3184,11706.89
3185,6253.04
3186,16009.45
3187,20661.87
3188,9307.11
3189,5714.62
3190,0.0
3191,0.0
3192,3098.53
3193,35796.45
3194,9537.7
3195,16212.32
3196,479.5
3197,4601.35
3198,15385.61
3199,0.0
3200,16854.3
3201,13095.67
3202,5945.55
3203,17718.62
3204,0.0
3205,17425.51
3206,8662.75
3207,7328.71
3208,17255.4
3209,13274.26
3210,0.0
3211,14519.47
3212,2187.0
3213,3916.95
3214,17326.95
3215,10768.91
3216,12991.82
3217,2958.2
3218,17637.35
3219,14307.72
3220,6349.7
3221,3788.76
3222,47566.47
3223,15548.86
3224,738.59
3225,10793.65
3226,20788.06
3227,15968.31
3228,10409.92
3229,8953.64
3230,16303.39
3231,1090.0
3232,4299.26
3233,0.0
3234,10680.76
3235,9261.9
3236,7978.54
3237,30035.59
3238,8499.0
3239,27493.31
3240,23320.1
3241,10474.49
3242,6901.74
3243,3286.29
3244,6236.48
3245,6737.01
3246,11687.62
3247,17352.75
3248,6770.2
3249,4664.13
3250,15032.38
3251,15105.06
3252,8847.22
3253,20281.99
3254,10924.79
3255,2711.14
3256,6479.51
3257,4586.0
3258,10688.26
3259,12024.64
3260,6485.07
3261,23946.57
3262,15089.93
3263,138191.99
3264,22909.91
3265,0.0
3266,1393.0
3267,10475.58
3268,6700.0
3269,7025.68
3270,11351.97
3271,8933.44
3272,4397.96
3273,15585.33
3274,7990.31
3275,3601.8
3276,1562.17
3277,19219.44
3278,5235.68
3279,5107.8
3280,9659.55
3281,11250.07
3282,0.0
3283,10137.82
3284,14061.92
3285,0.0
3286,1785.59
3287,12128.11
3288,23174.9
3289,1076.0
3290,7992.54
3291,15551.58
3292,7807.34
3293,0.0
3294,7413.04
3295,14984.98
3296,14421.01
3297,19570.34
3298,19421.22
3299,15447.87
3300,12612.24
3301,12030.8
3302,1666.11
3303,887.24
3304,0.0
3305,13201.47
3306,14090.56
3307,2491.74
3308,6512.2
3309,17272.99
3310,3585.69
3311,12162.41
3312,3453.01
3313,6531.92
3314,17396.38
3315,5377.7
3316,15277.84
3317,15277.85
3318,70791.84
3319,11888.58
3320,12741.71
3321,19422.73
3322,18030.74
3323,10308.74
3324,14588.99
3325,6744.78
3326,7944.44
3327,14408.17
3328,15586.28
3329,16313.33
3330,2959.41
3331,0.0
3332,13491.49
3333,0.0
3334,19972.03
3335,8235.74
3336,8706.83
3337,0.0
3338,4826.59
3339,0.0
3340,5483.42
3341,8408.89
3342,6321.05
3343,3618.54
3344,16977.5
3345,4036.85
3346,1196.72
3347,6647.66
3348,2228.69
3349,9480.22
3350,6871.56
3351,10373.02
3352,9969.76
3353,5514.95
3354,19623.46
3355,2682.0
3356,21820.19
3357,7866.31
3358,27457.92
3359,24058.41
3360,12831.7
3361,19457.37
3362,5000.0
3363,5000.0
3364,5000.0
3365,17661.45
3366,50501.57
3367,14100.36
3368,17263.66
3369,2311.46
3370,14672.9
3371,15053.58
3372,13859.12
3373,13990.83
3374,19402.73
3375,10739.56
3376,2627.5
3377,7636.11
3378,11559.71
3379,88737.78
3380,1745.78
3381,9638.97
3382,6585.84
3383,34343.96
3384,17605.35
3385,4581.7
3386,0.0
3387,0.0
3388,2206.8
3389,8405.63
3390,6320.83
3391,19447.85
3392,4925.18
3393,20141.71
3394,9228.22
3395,14931.03
3396,1475.0
3397,16980.49
3398,1664.0
3399,7794.59
3400,23845.48
3401,9974.3
3402,250.0
3403,3671.19
3404,3429.34
3405,5100.41
3406,18813.03
3407,17868.04
3408,8079.09
3409,9250.04
3410,3487.12
3411,17357.86
3412,6334.98
3413,14554.5
3414,0.0
3415,14393.4
3416,11941.48
3417,10099.64
3418,14610.72
3419,13845.42
3420,18207.48
3421,25623.18
3422,5526.25
3423,19358.11
3424,19166.62
3425,15662.75
3426,7640.5
3427,22424.56
3428,17481.05
3429,11542.3
3430,14038.7
3431,960.0
3432,7772.06
3433,250.0
3434,23682.3
3435,3420.86
3436,13884.55
3437,8386.84
3438,0.0
3439,18572.48
3440,2243.64
3441,17037.21
3442,4065.0
3443,2603.58
3444,0.0
3445,8596.57
3446,0.0
3447,12370.68
3448,7804.42
3449,7793.24
3450,17802.21
3451,9718.97
3452,21699.09
3453,16290.76
3454,11114.15
3455,11738.96
3456,16675.89
3457,0.0
3458,10501.61
3459,1723.83
3460,21329.38
3461,7219.14
3462,10489.26
3463,15653.58
3464,18287.04
3465,20526.95
3466,13461.84
3467,22687.19
3468,20453.83
3469,23940.0
3470,0.0
3471,15030.47
3472,330.67
3473,0.0
3474,10010.02
3475,7387.24
3476,15764.84
3477,12605.0
3478,19080.33
3479,1593.0
3480,7828.52
3481,11245.08
3482,32033.81
3483,18654.09
3484,12523.05
3485,17139.62
3486,17388.5
3487,250.0
3488,53615.33
3489,250.0
3490,6334.22
3491,16415.82
3492,822.97
3493,7540.7
3494,4368.6
3495,2233.0
3496,7691.2
3497,4812.88
3498,4390.0
3499,4340.11
3500,4077.07
3501,15657.26
3502,8346.12
3503,264.0
3504,264.0
3505,3753.65
3506,4389.33
3507,0.0
3508,10085.39
3509,3354.93
3510,250.0
3511,10283.4
3512,4592.04
3513,4607.34
3514,15236.9
3515,8768.22
3516,16763.99
3517,8036.34
3518,0.0
3519,8396.22
3520,10655.8
3521,4222.64
3522,10359.87
3523,8320.56
3524,4069.89
3525,20550.29
3526,6616.43
3527,8052.21
3528,0.0
3529,5797.93
3530,12047.77
3531,942.75
3532,5624.76
3533,0.0
3534,11346.42
3535,13638.5
3536,12312.01
3537,10854.42
3538,21372.13
3539,26016.43
3540,6271.68
3541,8495.89
3542,20266.79
3543,15516.92
3544,3110.05
3545,7323.73
3546,21229.91
3547,1544.0
3548,4828.32
3549,12139.99
3550,19466.35
3551,4093.67
3552,16774.86
3553,1095.0
3554,16500.5
3555,0.0
3556,8346.62
3557,0.0
3558,0.0
3559,12866.32
3560,4429.77
3561,5034.21
3562,0.0
3563,4169.28
3564,4225.57
3565,19330.61
3566,11997.45
3567,17960.22
3568,12648.7
3569,9567.97
3570,4246.71
3571,18497.49
3572,6199.07
3573,9550.38
3574,18606.74
3575,11966.09
3576,9792.33
3577,0.0
3578,17621.28
3579,1664.0
3580,10481.59
3581,6752.71
3582,3959.85
3583,8191.47
3584,6080.2
3585,14251.88
3586,12157.63
3587,9402.31
3588,4805.96
3589,8096.81
3590,18018.89
3591,5500.94
3592,16006.06
3593,17416.81
3594,3676.38
3595,12194.3
3596,59869.93
3597,15943.25
3598,5980.12
3599,22440.6
3600,2374.35
3601,7571.67
3602,17516.88
3603,19736.88
3604,11360.98
3605,13508.4
3606,11543.65
3607,2460.25
3608,1837.3
3609,3952.17
3610,9714.03
3611,17205.9
3612,18089.94
3613,3809.84
3614,9044.19
