,BasePay
1873,130457.94
1874,122706.75
1875,110223.05
1876,122262.44
1877,149044.59
1878,130476.4
1879,154673.67
1880,150550.24
1881,123104.99
1882,86419.77
1883,122404.96
1884,119496.0
1885,149103.73
1886,149050.74
1887,9868.0
1888,105934.67
1889,130457.93
1890,130505.14
1891,134097.86
1892,112421.38
1893,105934.66
1894,154690.6
1895,132327.0
1896,112401.09
1897,126800.85
1898,105934.65
1899,102942.2
1900,125323.44
1901,125199.63
1902,130457.88
1903,112401.08
1904,123958.62
1905,127203.02
1906,79594.5
1907,130481.58
1908,138878.92
1909,125763.0
1910,105934.65
1911,123104.99
1912,105934.65
1913,154418.86
1914,105934.67
1915,123104.99
1916,140003.05
1917,140003.05
1918,140003.01
1919,140003.02
1920,123105.02
1921,125946.15
1922,125091.45
1923,154317.54
1924,140003.01
1925,130505.14
1926,112421.44
1927,77359.52
1928,124786.2
1929,106065.18
1930,105934.65
1931,105934.66
1932,115415.62
1933,112401.11
1934,105934.69
1935,140003.03
1936,105934.64
1937,117689.0
1938,122404.98
1939,148397.75
1940,154050.45
1941,112421.45
1942,131789.0
1943,153338.6
1944,153977.75
1945,105934.68
1946,138147.64
1947,126449.82
1948,130481.44
1949,153928.22
1950,105934.65
1951,121630.3
1952,105934.7
1953,112421.42
1954,130457.97
1955,140654.87
1956,105209.47
1957,127677.58
1958,122404.97
1959,128411.09
1960,132253.76
1961,130481.59
1962,152310.49
1963,139654.2
1964,100339.83
1965,143592.81
1966,88062.03
1967,112973.21
1968,130351.0
1969,122405.0
1970,105934.64
1971,105934.67
1972,130476.4
1973,148519.05
1974,130481.57
1975,110242.93
1976,153440.35
1977,145523.95
1978,126670.14
1979,126617.7
1980,153305.04
1981,130457.94
1982,99594.89
1983,122405.0
1984,153254.28
1985,123105.0
1986,112421.45
1987,153202.27
1988,153202.26
1989,153202.22
1990,123105.0
1991,105934.67
1992,130457.98
1993,111102.91
1994,131668.13
1995,153158.14
1996,130481.52
1997,88062.0
1998,105934.66
1999,130481.52
2000,149044.65
2001,151888.03
2002,130481.51
2003,153071.47
2004,153070.65
2005,153070.64
2006,153070.62
2007,153070.61
2008,153070.61
2009,153070.6
2010,153070.59
2011,153070.58
2012,153070.58
2013,153070.58
2014,153070.57
2015,153070.57
2016,153070.57
2017,153070.57
2018,153070.56
2019,153070.55
2020,153070.54
2021,153070.53
2022,153070.53
2023,153070.51
2024,153070.51
2025,153070.49
2026,153070.36
2027,123321.0
2028,117303.69
2029,150547.59
2030,125559.7
2031,149050.64
2032,138392.86
2033,153036.65
2034,153016.85
2035,152999.03
2036,130481.56
2037,54505.38
2038,81091.4
2039,105934.66
2040,112441.81
2041,105934.66
2042,152920.07
2043,130457.87
2044,152867.69
2045,152867.36
2046,152867.36
2047,152867.35
2048,152867.32
2049,152867.3
2050,152867.28
2051,152867.27
2052,130466.82
2053,142844.0
2054,142844.0
2055,130457.92
2056,101666.93
2057,56220.0
2058,152807.16
2059,126984.0
2060,115441.84
2061,112441.82
2062,131668.14
2063,112401.08
2064,86547.75
2065,117303.69
2066,98396.76
2067,149044.45
2068,130505.22
2069,140003.02
2070,130504.7
2071,142844.0
2072,152600.82
2073,105934.73
2074,39472.0
2075,130457.97
2076,130457.96
2077,139111.3
2078,135339.72
2079,105934.68
2080,121367.4
2081,122810.03
2082,123809.4
2083,131098.18
2084,78337.31
2085,112421.43
2086,145983.24
2087,125142.53
2088,123105.02
2089,130476.67
2090,150138.06
2091,152299.22
2092,130481.54
2093,134994.59
2094,150268.75
2095,123105.01
2096,123140.6
2097,136227.01
2098,105934.68
2099,123105.01
2100,152119.52
2101,152105.74
2102,130505.22
2103,126984.0
2104,83213.1
2105,130481.54
2106,130481.55
2107,130481.5
2108,132713.25
2109,151212.42
2110,135316.09
2111,103562.93
2112,105934.65
2113,147138.28
2114,130457.95
2115,122405.01
2116,121630.43
2117,147804.03
2118,130481.51
2119,129841.16
2120,140564.0
2121,138927.59
2122,130505.16
2123,123105.0
2124,110223.07
2125,130418.8
2126,130434.29
2127,130481.55
2128,105934.64
2129,130528.83
2130,130364.78
2131,135660.89
2132,105934.63
2133,130505.16
2134,128872.84
2135,151387.6
2136,130476.44
2137,127035.28
2138,151331.42
2139,130481.49
2140,151312.86
2141,149049.76
2142,105934.65
2143,130481.57
2144,136939.09
2145,130457.89
2146,128147.13
2147,105934.65
2148,130481.55
2149,130481.45
2150,117303.67
2151,112416.83
2152,127202.99
2153,105934.67
2154,122766.66
2155,126984.0
2156,77580.4
2157,105934.68
2158,130434.31
2159,149044.47
2160,138927.65
2161,104882.94
2162,138927.59
2163,149023.36
2164,110223.07
2165,123105.01
2166,109966.66
2167,105934.67
2168,150828.04
2169,150828.04
2170,123105.0
2171,130476.54
2172,86815.17
2173,130457.96
2174,130481.57
2175,107797.61
2176,144868.95
2177,149044.49
2178,110242.87
2179,140003.02
2180,103589.57
2181,112421.44
2182,86840.01
2183,138927.58
2184,148982.0
2185,117299.49
2186,138805.03
2187,130476.4
2188,150371.36
2189,123120.0
2190,105934.66
2191,133399.0
2192,105934.64
2193,130457.94
2194,105934.67
2195,105934.68
2196,77580.4
2197,105934.67
2198,147934.77
2199,99000.0
2200,112421.42
2201,88062.0
2202,105934.65
2203,122405.0
2204,95881.8
2205,121568.95
2206,149994.0
2207,145723.23
2208,122404.99
2209,128147.23
2210,123436.02
2211,77656.99
2212,105934.65
2213,149632.01
2214,108643.07
2215,97808.32
2216,129512.83
2217,130457.93
2218,112421.45
2219,112380.37
2220,149975.8
2221,119703.78
2222,105934.65
2223,106065.2
2224,130481.57
2225,149896.61
2226,130457.37
2227,126968.04
2228,105934.65
2229,130481.56
2230,123105.01
2231,90429.98
2232,128147.07
2233,105934.63
2234,99398.92
2235,112421.45
2236,147093.6
2237,142837.02
2238,112416.81
2239,110001.08
2240,111910.2
2241,130481.22
2242,145626.0
2243,105934.64
2244,126984.0
2245,121160.22
2246,130481.53
2247,106441.65
2248,105934.64
2249,123105.02
2250,105934.68
2251,121150.62
2252,130466.6
2253,77500.48
2254,147927.64
2255,130481.59
2256,129945.55
2257,84113.6
2258,104648.99
2259,74628.31
2260,106065.19
2261,96254.41
2262,103219.63
2263,122756.9
2264,148481.09
2265,122832.6
2266,126871.68
2267,135077.63
2268,140003.82
2269,135910.08
2270,149252.0
2271,112401.07
2272,146539.39
2273,123105.02
2274,103700.69
2275,149222.39
2276,149200.07
2277,147080.99
2278,112421.42
2279,126968.12
2280,127677.53
2281,103479.61
2282,140003.03
2283,126984.0
2284,88062.0
2285,117137.39
2286,94659.35
2287,110359.28
2288,105934.66
2289,149004.22
2290,140003.09
2291,128147.1
2292,130457.99
2293,105934.64
2294,113175.0
2295,124542.0
2296,130481.55
2297,147602.16
2298,148887.64
2299,148887.37
2300,106046.06
2301,148839.59
2302,105934.65
2303,130481.57
2304,148818.46
2305,122218.48
2306,148811.35
2307,141720.27
2308,148803.94
2309,110309.03
2310,90094.2
2311,105934.7
2312,138927.61
2313,105934.66
2314,112421.45
2315,130457.97
2316,148714.51
2317,67040.52
2318,124210.5
2319,122587.69
2320,148418.57
2321,130481.25
2322,109770.98
2323,86506.01
2324,105934.67
2325,123824.99
2326,112421.45
2327,105783.48
2328,130528.81
2329,141500.3
2330,105934.72
2331,128124.0
2332,105934.67
2333,138927.62
2334,105934.67
2335,77580.4
2336,112401.07
2337,110638.67
2338,105934.65
2339,130481.32
2340,105934.67
2341,102254.11
2342,126984.0
2343,130457.76
2344,148326.94
2345,142281.93
2346,105934.68
2347,123105.01
2348,105934.7
2349,131711.91
2350,117303.69
2351,105934.66
2352,123218.19
2353,112421.45
2354,110638.66
2355,123105.01
2356,112421.44
2357,122404.96
2358,86840.08
2359,139935.55
2360,110242.87
2361,130481.55
2362,118778.0
2363,130481.31
2364,147962.84
2365,106967.67
2366,130528.82
2367,99000.0
2368,147093.6
2369,130505.21
2370,122274.6
2371,130481.58
2372,105934.66
2373,122100.0
2374,130476.4
2375,112401.05
2376,130505.21
2377,116897.41
2378,127256.06
2379,115966.59
2380,123105.01
2381,105934.68
2382,130055.98
2383,130434.32
2384,112421.46
2385,101998.51
2386,115946.24
2387,128123.96
2388,142720.31
2389,105934.67
2390,105204.25
2391,125457.75
2392,106065.2
2393,147603.91
2394,122405.01
2395,119047.52
2396,130457.94
2397,140571.73
2398,77580.4
2399,126495.6
2400,123012.99
2401,129964.51
2402,112416.8
2403,130505.15
2404,112400.88
2405,138204.53
2406,146890.93
2407,123120.01
2408,130457.94
2409,147490.4
2410,126470.97
2411,130481.59
2412,105934.66
2413,122740.84
2414,105934.66
2415,126984.0
2416,144906.79
2417,147410.92
2418,130505.22
2419,147302.21
2420,76266.41
2421,130476.39
2422,105934.66
2423,136869.6
2424,130457.93
2425,112421.43
2426,147033.05
2427,140003.02
2428,123836.73
2429,76403.23
2430,130466.59
2431,63921.6
2432,119496.0
2433,147186.3
2434,130481.46
2435,137551.6
2436,130457.45
2437,147167.58
2438,115839.94
2439,130457.97
2440,105934.66
2441,105465.45
2442,89815.81
2443,126984.0
2444,105934.67
2445,130447.34
2446,130481.57
2447,105934.66
2448,130481.59
2449,147093.63
2450,147093.62
2451,77580.4
2452,105934.65
2453,105934.64
2454,121087.39
2455,137045.23
2456,114711.37
2457,126623.2
2458,110309.04
2459,133332.01
2460,146199.44
2461,147006.22
2462,112441.8
2463,130481.55
2464,146035.04
2465,145767.03
2466,100865.61
2467,145765.17
2468,112369.95
2469,130481.55
2470,86840.01
2471,115295.02
2472,144512.87
2473,130457.76
2474,111657.13
2475,134789.52
2476,113737.93
2477,127253.61
2478,130481.56
2479,130481.54
2480,116119.99
2481,130505.12
2482,130481.55
2483,130481.52
2484,123105.0
2485,105934.71
2486,117262.92
2487,145900.03
2488,62633.5
2489,112421.44
2490,117262.8
2491,112401.07
2492,126984.0
2493,146726.01
2494,146718.76
2495,105934.64
2496,72074.84
2497,123105.02
2498,105934.69
2499,130457.88
2500,130457.86
2501,123900.97
2502,130457.98
2503,116370.41
2504,130481.59
2505,130481.53
2506,123105.03
2507,122001.8
2508,128147.12
2509,112113.8
2510,121495.39
2511,137885.36
2512,88062.0
2513,130481.57
2514,122405.0
2515,105934.67
2516,96253.06
2517,142281.94
2518,105934.65
2519,146325.9
2520,117303.69
2521,121265.36
2522,133399.0
2523,86840.04
2524,112421.43
2525,120659.23
2526,130505.15
2527,123105.01
2528,144797.91
2529,117283.27
2530,96252.02
2531,130457.91
2532,110911.08
2533,146199.24
2534,123105.04
2535,126984.0
2536,105934.66
2537,123105.02
2538,112401.08
2539,103593.45
2540,86840.0
2541,122405.0
2542,130481.55
2543,117459.01
2544,105933.51
2545,112175.45
2546,144500.4
2547,145950.99
2548,145949.01
2549,130457.81
2550,130481.57
2551,145199.04
2552,110328.94
2553,118335.74
2554,130457.92
2555,102050.0
2556,130457.91
2557,105423.63
2558,140078.01
2559,130457.94
2560,105934.66
2561,106065.2
2562,130434.28
2563,112421.44
2564,141607.01
2565,113406.48
2566,130457.86
2567,102338.1
2568,140003.02
2569,109157.15
2570,145666.97
2571,130481.41
2572,143824.24
2573,110262.75
2574,131098.24
2575,105934.68
2576,130481.56
2577,86166.99
2578,130457.91
2579,102423.47
2580,103467.62
2581,126968.17
2582,133449.79
2583,106046.07
2584,105934.69
2585,77580.4
2586,105934.65
2587,101029.55
2588,105934.66
2589,130505.21
2590,105934.66
2591,105934.69
2592,74244.22
2593,103335.19
2594,130481.26
2595,117303.67
2596,130481.48
2597,123240.0
2598,135785.0
2599,145282.08
2600,105813.29
2601,129841.14
2602,77580.4
2603,137293.08
2604,69076.0
2605,90094.2
2606,130481.56
2607,142745.56
2608,112725.02
2609,105934.66
2610,109406.02
2611,128147.16
2612,105995.9
2613,145071.8
2614,130481.56
2615,105934.68
2616,130481.44
2617,141601.62
2618,69219.38
2619,105934.68
2620,105934.67
2621,130481.58
2622,80026.0
2623,144970.34
2624,112401.06
2625,144942.14
2626,139267.01
2627,123105.01
2628,117427.8
2629,130457.95
2630,140003.02
2631,144906.98
2632,124877.79
2633,130505.18
2634,125030.4
2635,127203.03
2636,122405.0
2637,130505.12
2638,122405.01
2639,130504.98
2640,123105.03
2641,137880.68
2642,105934.67
2643,115423.7
2644,77569.0
2645,102033.62
2646,144718.91
2647,66826.78
2648,117198.01
2649,144674.91
2650,126984.0
2651,105934.69
2652,127203.0
2653,105289.85
2654,105934.67
2655,122404.99
2656,112421.44
2657,144584.52
2658,131313.91
2659,111317.94
2660,118888.16
2661,67544.7
2662,130481.51
2663,130457.89
2664,130481.59
2665,100635.47
2666,130457.96
2667,124752.34
2668,128142.09
2669,138563.65
2670,126984.0
2671,141161.24
2672,56220.0
2673,135427.0
2674,105934.65
2675,109966.66
2676,130528.82
2677,82306.22
2678,123240.0
2679,99014.4
2680,142544.81
2681,129067.07
2682,106838.0
2683,112401.08
2684,127886.03
2685,122405.0
2686,111910.2
2687,96336.03
2688,112421.46
2689,105934.71
2690,111648.24
2691,140078.0
2692,142544.81
2693,117450.79
2694,110203.2
2695,112421.45
2696,119496.0
2697,121629.47
2698,140003.01
2699,142623.97
2700,143133.64
2701,130457.92
2702,77580.39
2703,130455.59
2704,88049.31
2705,144009.53
2706,144008.98
2707,130481.51
2708,122404.99
2709,118525.68
2710,123105.02
2711,99014.4
2712,143920.92
2713,112401.09
2714,123105.0
2715,133399.0
2716,105934.69
2717,133399.12
2718,143867.02
2719,143859.26
2720,110223.04
2721,123105.02
2722,123105.01
2723,128123.96
2724,105934.66
2725,123815.12
2726,119496.0
2727,77569.0
2728,122404.99
2729,86840.01
2730,121878.36
2731,123104.99
2732,110242.92
2733,111880.17
2734,126984.0
2735,105465.02
2736,116458.98
2737,105934.66
2738,130457.95
2739,143435.52
2740,112421.35
2741,88062.02
2742,140003.04
2743,117283.12
2744,126953.48
2745,83046.19
2746,138655.76
2747,123240.0
2748,130505.16
2749,124587.04
2750,130457.94
2751,105934.67
2752,130457.91
2753,123105.01
2754,97668.76
2755,119496.0
2756,123104.99
2757,112416.8
2758,143526.11
2759,143516.15
2760,110930.84
2761,143220.59
2762,123104.99
2763,140078.0
2764,115125.14
2765,126968.13
2766,102538.23
2767,126984.0
2768,105934.64
2769,105934.67
2770,126984.0
2771,124984.61
2772,120886.04
2773,110242.94
2774,105934.64
2775,105118.95
2776,112421.46
2777,143278.49
2778,112401.05
2779,117605.6
2780,130457.96
2781,130457.91
2782,130457.94
2783,112401.07
2784,106441.63
2785,143191.28
2786,112401.07
2787,142544.8
2788,142544.8
2789,143138.38
2790,130481.54
2791,130457.82
2792,139017.57
2793,128123.98
2794,112401.07
2795,127222.76
2796,130457.96
2797,130505.11
2798,142647.17
2799,142965.76
2800,73534.02
2801,105934.66
2802,130457.81
2803,105934.67
2804,123013.0
2805,105934.67
2806,123818.91
2807,112417.35
2808,88062.0
2809,123926.37
2810,100009.0
2811,105934.68
2812,142850.5
2813,142843.02
2814,142843.0
2815,142843.0
2816,142720.24
2817,142720.24
2818,105001.26
2819,110262.8
2820,118691.81
2821,141874.71
2822,130457.91
2823,130481.44
2824,142720.44
2825,142720.36
2826,142720.29
2827,142720.28
2828,142720.25
2829,142720.25
2830,142720.25
2831,142720.25
2832,142720.24
2833,142720.24
2834,142720.24
2835,142720.24
2836,142720.24
2837,142720.24
2838,142720.24
2839,142720.24
2840,142720.24
2841,142720.24
2842,142720.24
2843,142720.24
2844,142720.24
2845,142720.24
2846,142720.24
2847,142720.24
2848,142720.24
2849,142720.24
2850,142720.24
2851,142720.24
2852,142720.24
2853,91858.0
2854,94478.4
2855,105934.67
2856,112401.06
2857,105934.63
2858,142597.49
2859,142594.04
2860,142267.04
2861,105934.67
2862,142564.83
2863,130457.89
2864,105934.63
2865,142493.91
2866,130457.94
2867,103427.89
2868,127203.01
2869,128147.12
2870,142478.4
2871,142477.0
2872,140003.42
2873,140003.23
2874,140003.07
2875,140003.01
2876,140002.74
2877,112380.71
2878,110203.18
2879,126984.0
2880,123105.01
2881,138854.69
2882,115946.23
2883,135602.65
2884,33822.02
2885,126968.06
2886,101233.6
2887,105934.65
2888,130457.96
2889,101641.8
2890,108582.58
2891,129200.5
2892,139497.64
2893,122804.7
2894,130457.94
2895,130368.22
2896,0.0
2897,132242.5
2898,120305.71
2899,130457.9
2900,101977.37
2901,130481.51
2902,122404.99
2903,130505.15
2904,101568.32
2905,137759.0
2906,123170.05
2907,130505.21
2908,130457.91
2909,95442.0
2910,125386.06
2911,126007.19
2912,112421.43
2913,141579.52
2914,123120.0
2915,105934.65
2916,141649.2
2917,128147.1
2918,103081.05
2919,130476.4
2920,105934.63
2921,112401.02
2922,123105.03
2923,129208.95
2924,125880.38
2925,128123.96
2926,141525.6
2927,106322.52
2928,105934.66
2929,130481.57
2930,141728.96
2931,141725.89
2932,111674.67
2933,99961.0
2934,105407.45
2935,105871.74
2936,105934.63
2937,130457.96
2938,122312.25
2939,105021.59
2940,130481.08
2941,130481.53
2942,105466.2
2943,108945.95
2944,141511.27
2945,130457.84
2946,122766.0
2947,140624.06
2948,133430.77
2949,110223.07
2950,121628.02
2951,106106.0
2952,129405.28
2953,130457.82
2954,106065.2
2955,130457.91
2956,122285.62
2957,117324.03
2958,105934.67
2959,130481.28
2960,107281.86
2961,112417.28
2962,114163.5
2963,141323.52
2964,105934.67
2965,140017.0
2966,121629.93
2967,130457.88
2968,141192.58
2969,130457.95
2970,123000.49
2971,117303.59
2972,130476.34
2973,110638.67
2974,130948.98
2975,105934.65
2976,140038.63
2977,130457.8
2978,129601.59
2979,110223.02
2980,112100.01
2981,105883.32
2982,105103.63
2983,99500.0
2984,130457.91
2985,84817.6
2986,110475.03
2987,98151.5
2988,88062.0
2989,136300.0
2990,105934.69
2991,102847.92
2992,130815.06
2993,105934.67
2994,127202.98
2995,109616.0
2996,112050.0
2997,123105.01
2998,125748.25
2999,129625.23
3000,105934.65
3001,98965.8
3002,130457.78
3003,123104.99
3004,112401.08
3005,140821.37
3006,126120.0
3007,105934.67
3008,92861.5
3009,130481.56
3010,117303.67
3011,97198.24
3012,121431.62
3013,105934.67
3014,100280.7
3015,111038.42
3016,130457.92
3017,93563.6
3018,109112.08
3019,140691.97
3020,140691.95
3021,112421.44
3022,102050.03
3023,112134.66
3024,105934.67
3025,105934.67
3026,112421.44
3027,130457.91
3028,69489.48
3029,123192.17
3030,89416.8
3031,123229.93
3032,130481.5
3033,112401.03
3034,140538.03
3035,130481.56
3036,133818.4
3037,140528.28
3038,102864.42
3039,117324.02
3040,112401.08
3041,101845.91
3042,130481.59
3043,99000.0
3044,95663.11
3045,122404.96
3046,140003.18
3047,130505.19
3048,112401.02
3049,99014.4
3050,105934.68
3051,72344.2
3052,88898.18
3053,123192.12
3054,82082.67
3055,125557.47
3056,105934.67
3057,123104.99
3058,105934.67
3059,123105.0
3060,106040.32
3061,132242.5
3062,126984.0
3063,140184.51
3064,77580.4
3065,112401.08
3066,140003.0
3067,133351.11
3068,110262.82
3069,88062.0
3070,130457.91
3071,137246.0
3072,103358.02
3073,110262.78
3074,140003.04
3075,140003.0
3076,140078.03
3077,125885.1
3078,105934.65
3079,140003.04
3080,130481.59
3081,109966.64
3082,121181.6
3083,125518.8
3084,112441.79
3085,140031.64
3086,101233.6
3087,131598.17
3088,140003.07
3089,140003.06
3090,140003.05
3091,140003.05
3092,140003.03
3093,140003.03
3094,140003.03
3095,140003.03
3096,140003.03
3097,140003.03
3098,140003.02
3099,140003.02
3100,140003.02
3101,140003.02
3102,140003.02
3103,140003.02
3104,140003.01
3105,140003.01
3106,140003.01
3107,140003.01
3108,140003.0
3109,140003.0
3110,140003.0
3111,140002.72
3112,77569.0
3113,105934.65
3114,112401.08
3115,123240.0
3116,135233.7
3117,64960.0
3118,130457.97
3119,122404.97
3120,123120.0
3121,36112.29
3122,112380.71
3123,105934.64
3124,89416.8
3125,118806.72
3126,130434.31
3127,130457.95
3128,126984.0
3129,112380.71
